GR_2,PHS_1,SH_1,FLA_1,FLA_2,FLF_2,GLA3_1,GLA4_1,GLA6_1,GLA7_1,GLA9_1,GLA10_1,GLA1_2,GLA2_2,GLA3_2,GLA5_2,GLA6_2,GLA7_2,GLA8_2,GLA9_2,GLA10_2,FLS_2,GS39_1,GS55_1,GS65_1,GS39_2,GS55_2,GS65_2,JGH_1,JGH_2,JGH_N,GY_1,GY_2,LOD_1,HET_1,HET_2,HFLB_1,HFLB_2,FLED_1,FLED_2,EL_1,EL_2,ETA_1,FLL_1,FLL_2,FLW_1,FLW_2,BIS_1,TS_1,EW_1,GA_1,GA_2,GL_1,GL_2,GW_1,GW_2,TGW_1,TGW_2,SW_1,GPC_1,GPC_2,LGLAU_1,GLAU_1,GLAU_2,AWN_1,PIG_1,PIG_2,SPIG_2,YR_1,YR_2,YR_N
,0.0,0,5.071829161,6.482,0.672467313068082,0.672068425,2.452075389,4.515235348,23.30269664,33.63738359,31.6777727,1.452,11.7,7.19,14.65,17.6,22.47,40.81,43.88,55.72,4.612,215.9247079,224.4306893,229.5379301,216.2,228.1,235.3,4.060271585,4.431,6.0,5.717154219,5.797,2.012772169,68.88430126,67.42,51.03375775,51.13,7.272460977,11.1,10.51742924,9.375,5.0,147.9780099,204.5,14.45269941,15.42,1.637865191,20.1768553,2.405508671,16.11586547,14.54,6.381513169,6.158,3.369706182,3.175,37.90112279,38.77,104.5932911,15.4359543,10.41569608,4.165393497,3.188418632,3.52,1,1.889687354,0.0,0.0,2.6666666666667584,4.018,0.6020599913279624
1.092591829,1.0,1,3.121549204,2.898,0.6900187807886953,1.245820785,4.272434034,11.94756358,28.34588184,34.95697675,37.59500299,0.85,13.95,10.83,19.75,18.49,27.54,37.97,42.56,54.74,4.187,213.1301733,222.5019514,229.012435,216.3,228.0,233.8,3.251827769,5.619,4.0,6.420716204,7.192,1.162974432,52.98482035,53.25,38.19599621,40.78,7.34051078,7.8,7.658809406,8.692,6.0,108.3199717,168.0,15.25972042,17.81,0.184289289,19.54534003,2.863198266,17.29190934,16.16,6.465330252,6.379,3.544995625,3.329,40.69220005,42.14,99.04396116,13.32089169,8.893378691,4.530688165,3.1927957,3.258,0,1.824339298,0.0,0.0,1.6666666666667485,2.845,0.4771212547196624
1.226509603,0.0,0,3.254693239,4.584,0.7724684030532804,0.816067323,2.724272773,7.638781444,24.26150029,30.59500168,31.96486684,1.219,14.59,10.27,18.94,22.41,21.89,37.78,40.17,53.33,5.385,214.5737609,222.6981987,229.0905326,213.8,227.8,235.3,3.810664041,3.288,6.0,5.728888485,5.241,2.300908384,62.48394317,64.42,42.13862503,45.33,11.33695513,13.8,8.7469057,9.517,6.0,137.7993186,194.0,15.44915275,15.96,0.353483737,20.83345103,2.538121638,15.74573201,14.06,6.04964009,5.77,3.470263485,3.178,38.35131452,37.28,96.57189176,13.89278088,11.49637278,5.618065525,4.446587075,4.291,0,0.221874941,0.0,0.0,0.6666666666667501,3.833,0.3010299956639812
0.732959096,0.0,0,3.535872663,4.854,0.5965970956264602,1.564697257,3.92534115,10.56299787,31.26828347,41.14462069,40.14676733,1.9,13.37,11.09,22.25,23.19,27.43,40.9,45.42,53.33,5.323,214.9429735,222.0753493,227.2491753,211.2,226.7,230.9,3.525398736,4.492,4.0,6.243706549,7.207,2.303460095,65.2873244,74.31,45.65511185,51.79,10.87847381,18.7,8.631548932,8.735,6.0,118.5009983,157.2,15.00251039,15.49,0.450377958,19.01655446,2.920623907,17.37299618,15.45,6.166715584,5.908,3.748688227,3.463,45.01202708,43.66,84.30198383,12.23827712,8.628249906,6.071560352,4.040780191,5.32,0,4.964008268,0.0,0.0,23.444444444444443,7.083,0.0
1.061754948,0.0,0,6.161941612,4.178,0.6643598745511411,1.670950568,4.085788794,9.959546318,29.74183738,40.147109,41.22186879,1.529,12.74,9.35,22.47,27.17,31.67,50.2,54.67,63.7,6.63,214.6148368,222.7800304,228.9514423,213.9,227.0,232.7,4.911792807,6.459,7.0,6.908539695,6.777,4.852480204,76.11395768,84.21,52.2621235,57.06,14.14752206,22.0,10.11526128,10.031,8.0,128.3404648,160.3,13.3354434,14.46,1.159867571,17.96065023,2.32296305,18.15891879,16.35,6.643037255,6.347,3.596530069,3.357,44.192339,44.78,97.9266452,12.09100385,9.199036022,2.109096428,2.650557355,2.521,0,0.544765668,0.0,3.0,14.77777777777778,7.224,0.0
1.130484725,2.0,0,4.470397755,5.605,0.7922515719032642,1.318324578,2.898021918,9.237121215,30.08561696,34.66256976,35.54322865,1.45,14.01,8.01,22.41,24.41,26.38,43.29,44.37,60.58,3.528,207.4093665,217.937455,222.9564972,207.2,221.2,227.9,2.92193581,4.203,4.0,5.92517162,6.681,1.570162561,61.96979409,69.68,40.03969754,47.28,14.59285372,18.4,7.268156675,9.223,6.0,110.0736569,166.0,14.24500965,15.15,1.223795826,20.51957289,2.392160789,19.25930535,17.0,6.972921185,6.488,3.657126814,3.338,48.36321354,44.79,97.44437937,13.15967866,9.327300112,4.093666699,2.936688017,3.06,0,3.570235811,0.0,0.0,4.333333333333333,3.583,0.4771212547196624
0.357360182,5.0,0,6.459891614,6.341,0.736953953783146,0.99845188,3.540827952,10.68403417,37.94841046,40.22274624,38.96605323,2.091,16.98,11.67,20.71,22.55,27.48,46.54,46.57,58.15,3.962,209.7749346,219.0154878,225.9910944,214.0,226.0,231.0,4.966196582,5.099,7.0,7.344415435,6.26,3.762074186,78.81350906,76.45,54.64677501,55.27,13.46368628,15.38,10.59385088,9.353,4.0,117.4065694,154.7,14.83961946,15.15,1.106914343,21.69594084,2.787241102,17.74779724,15.64,6.455317763,6.075,3.659458939,3.362,44.36225692,43.7,98.58253743,12.25767193,9.91113028,3.904511584,3.304042288,3.421,0,6.827564893,0.0,0.0,3.2222222222222148,2.275,0.0
1.294935635,2.0,0,4.754548245,3.399,0.6125719540651762,1.190439046,2.928872138,8.057153997,24.7467824,39.0155964,47.82801784,1.411,13.06,7.66,20.33,23.17,28.5,44.63,45.34,55.49,2.785,214.4907448,223.1196397,226.0411913,216.3,228.1,233.9,4.276999222,5.514,6.0,6.278901032,5.947,-0.275633037,51.62406429,52.8,38.98966406,37.61,5.122229948,10.1,7.619333414,8.606,5.0,114.8997426,198.0,14.08252211,16.23,0.313167266,20.35782834,2.812605836,16.73718739,13.8,6.501354139,5.981,3.411563949,3.056,38.77021121,33.68,93.00190274,12.76465429,9.074742904,3.928295822,4.343596819,5.416,0,0.093108847,0.0,0.0,17.11111111111111,7.664,0.3010299956639812
0.781646019,6.0,0,5.082818329,5.911,0.7836177651907487,1.218711449,3.809424505,12.73901595,41.7252834,46.94292559,45.41142421,2.293,17.84,16.55,31.15,24.53,30.92,48.48,48.53,61.98,5.879,206.5845746,220.8699473,225.4902388,211.4,224.5,231.1,3.390000444,4.893,4.0,6.932557527,5.537,2.572696692,83.01789815,91.11,57.97137707,66.62,15.95012338,20.1,9.347647611,9.638,5.0,135.6856254,222.1,16.12293781,15.44,0.817646922,19.71933146,3.143766994,19.43488908,16.62,6.648807967,6.242,3.851087612,3.493,49.69786057,46.09,93.28734376,12.75285567,10.24733484,3.083265149,1.875378336,2.317,0,0.184705175,0.0,0.0,12.22222222222222,5.816,0.7781512503836436
0.954714529,0.0,0,4.426546614,5.488,0.6950436588212942,1.402413137,2.691779657,11.93524241,31.333488,39.70557806,36.94421025,2.19,16.36,11.98,21.33,23.39,27.21,42.6,46.26,55.32,4.791,211.919471,221.1414116,227.4783854,215.1,228.1,234.2,4.037435612,4.769,7.0,7.196883582,6.019,0.046638717,74.34162563,80.36,55.75172025,59.03,10.69591595,17.5,7.981749234,8.18,3.0,125.2150671,179.8,14.96243807,16.3,0.74794316,19.40695855,2.787891878,18.76445621,16.45,6.756045009,6.33,3.698264406,3.414,46.72680849,44.05,99.90822358,13.38490237,9.503098401,4.873530376,2.320228009,4.672,0,-0.398407871,0.0,0.0,1.0000000000000973,2.522,0.0
0.649351254,1.0,0,5.634052669,5.283,0.6923180442592788,1.054009238,3.234751077,10.76533803,39.27597747,46.90953064,45.20887812,2.355,20.64,11.63,30.02,24.57,32.22,46.92,56.3,66.54,4.453,215.2781382,221.6850348,227.5252038,214.0,226.6,231.0,4.311141803,6.107,7.0,7.108329666,6.536,3.046029288,75.40679917,79.52,53.5149792,51.08,12.00931685,22.3,10.21046785,11.566,7.0,88.01858981,151.8,17.29017036,17.58,1.025403833,23.06353858,3.678539676,19.94474646,17.57,6.771764272,6.391,3.852788057,3.537,49.58365283,49.63,93.39762158,11.84030482,9.834488354,5.232134875,4.588876436,7.969,0,4.582135495,0.0,0.0,4.444444444444445,4.223,0.4771212547196624
1.156423672,1.0,0,5.150207941,4.664,0.6197192656117271,1.286060271,2.93744368,8.6414714,30.78269899,41.01456238,41.355421,1.836,13.22,10.44,23.37,24.41,27.88,43.44,43.74,55.41,3.779,214.2738692,223.0594972,229.0130319,213.4,224.9,232.4,4.342326543,3.941,4.0,6.867896596,7.245,0.314745081,68.2935372,75.65,52.30356057,54.25,7.289759213,14.4,9.061745753,9.997,3.0,110.7429798,167.7,16.82362414,16.68,0.459064118,20.04230538,3.485620301,17.72397783,15.08,6.417497229,6.051,3.678565309,3.289,43.70914238,39.99,90.65312287,12.21997852,9.121788873,2.196656436,2.318728445,2.606,0,-0.406322925,0.0,0.0,27.77777777777778,9.138,0.9542425094393248
0.894851713,0.0,0,4.200624675,4.862,0.7347198416556798,1.201261148,4.074985947,11.57730171,29.61113744,34.95455364,36.93461041,2.214,15.2,10.62,23.21,23.5,28.7,44.38,47.24,61.44,3.638,209.6199548,220.1798756,226.101149,214.9,226.9,231.0,4.152137725,5.27,7.0,7.038952852,6.03,5.341937606,81.46559356,90.26,54.73749472,60.29,16.75128109,25.1,9.894400144,10.424,5.0,115.2081139,191.4,15.3316016,15.38,0.492108658,20.94891909,3.012816845,18.62233118,16.58,6.656366847,6.305,3.754463886,3.472,47.6907714,46.06,100.7792405,12.65000989,10.27668434,5.961137517,4.161193257,4.211,0,-0.086328982,0.0,0.0,2.2222222222222148,4.965,0.0
0.63077587,0.0,1,6.661476013,5.191,0.6755033847279567,2.635913437,4.270669138,11.6991127,31.59536434,41.7971511,41.43267668,2.834,16.57,15.05,23.14,25.77,28.22,38.73,41.76,52.92,4.335,211.0402064,222.8399728,226.0518798,213.1,224.3,230.9,4.218121563,3.909,6.0,6.463471338,6.1,0.979901856,77.52317062,81.79,53.08389993,58.86,16.42278762,19.1,7.903890732,9.126,5.0,119.1486862,171.1,17.22228004,15.71,0.97071773,19.89786497,3.154498808,18.33690705,15.39,6.348224104,5.892,3.792789402,3.388,48.84289344,43.19,100.2091042,13.6498902,10.22598368,5.224528199,3.834469341,2.968,0,-0.125426214,0.0,0.0,20.22222222222222,5.433,0.6020599913279624
1.219680406,0.0,0,6.038551228,5.909,0.6283889300503115,2.471889588,4.054127201,10.93085113,33.05197328,43.04087327,42.73041635,1.751,14.67,11.02,22.71,22.81,27.67,44.64,46.03,60.15,2.947,210.6023644,222.1344576,226.0565551,214.0,227.6,231.1,4.1775649,6.218,6.0,6.866221801,5.436,0.587651464,60.11798301,67.21,43.61464786,46.77,8.7329098,14.5,7.797853607,8.978,5.0,107.9693902,179.8,13.85277422,15.36,0.270188108,19.33439011,3.155514667,17.32233957,15.79,6.341889416,6.038,3.612304696,3.395,42.42528338,41.72,100.8398652,13.68015004,10.39730103,5.893605682,4.636271865,6.855,0,0.529451061,0.0,0.0,1.1111111111113166,1.258,0.0
0.777859935,0.0,0,4.607705647,3.572,0.8178957571617955,0.831694893,1.948650993,10.82499398,38.34286306,47.31256369,53.37967979,1.499,8.75,6.64,18.78,21.51,26.99,45.79,57.68,60.97,7.058,213.780828,222.3374165,227.4762518,216.0,227.8,234.0,4.589569955,6.01,5.0,6.841954719,7.288,1.731291123,70.65128651,71.84,53.0718441,50.97,7.844131352,15.1,10.23704323,9.959,6.0,121.2498866,162.7,14.92479253,15.74,0.578260188,19.60241329,3.470220996,19.59623421,17.3,7.038046971,6.743,3.70752924,3.398,48.04330051,46.51,91.42008325,12.34517766,8.850888181,1.871425656,3.147928471,4.151,0,0.91839814,0.0,0.0,1.5555555555555471,3.956,0.4771212547196624
0.995203747,0.0,0,3.150088174,3.438,0.7393349601960794,0.897040808,1.905146678,5.503431457,29.23277552,44.84317198,48.82485133,2.386,12.34,7.37,16.57,21.94,24.92,43.56,49.91,55.9,6.822,217.1887434,226.5817761,234.0656933,217.8,231.1,237.4,6.073262156,7.694,7.0,7.287347698,6.82,-0.542490396,60.1283146,60.36,43.07634233,42.12,8.915523011,13.2,8.140801237,8.142,5.0,114.9038446,157.0,13.84327494,14.5,0.263742116,17.71707571,2.845560171,17.5129614,14.59,6.333077494,5.755,3.647614404,3.191,41.42967998,36.55,96.83748459,12.80705837,8.493803189,4.027019773,3.984641508,5.233,0,0.201838521,0.0,0.0,1.867111111111111e-13,1.058,0.0
0.79538311,3.0,1,7.558953793,3.858,0.7861122837198266,1.21207731,3.337053713,7.201302201,34.69656593,36.50636534,36.00659061,2.174,17.14,14.79,24.49,25.36,26.78,41.6,45.61,61.27,3.203,204.730217,217.2219346,224.4520741,207.4,221.0,227.9,2.758679197,2.553,2.0,6.944454901,7.556,3.023909275,71.33903725,65.04,47.31191688,47.66,13.35177281,11.8,10.76296579,9.634,7.0,127.3422537,184.0,16.07112075,16.82,0.544214544,20.32864197,2.915257688,18.28680451,16.71,6.634468941,6.453,3.669414916,3.434,45.33608257,45.15,96.8586002,13.18810346,9.328999567,4.894280381,3.376837815,4.835,0,1.643914131,0.0,0.0,1.6666666666667591,0.089,0.0
1.019319386,0.0,0,3.391352711,2.893,0.5748411950633846,1.327945611,2.773052484,6.453805518,29.22646591,38.29426133,32.84262992,1.366,9.54,6.9,21.15,22.36,25.96,42.48,47.76,53.14,4.058,212.9209683,222.7255761,228.9227209,213.8,228.1,231.3,5.000297058,4.513,6.0,5.50149149,6.453,0.525542203,51.6822778,59.62,38.19642209,43.7,5.219693397,10.61,7.784799453,7.202,4.0,104.6730803,160.0,16.29250944,17.24,0.058924935,19.74501774,2.652826565,17.71286948,15.76,6.485069099,6.09,3.638865697,3.322,44.27575655,42.4,97.68050434,14.45351839,10.15144457,5.603058636,4.289100421,3.892,0,0.167899378,0.0,0.0,2.666666666666757,5.933,0.3010299956639812
,0.0,0,4.203784,3.443,0.5833121519830777,1.918473247,3.054198664,7.514470175,28.42934336,42.59465171,42.61531892,2.381,9.61,8.01,16.92,17.56,24.46,38.52,45.02,56.64,7.859,211.7942156,224.5995318,228.9928798,216.6,230.9,235.5,5.500810481,4.88,5.0,6.630904352,6.497,1.048570765,79.4126633,83.72,56.87234896,58.14,14.16359044,20.6,8.548617488,9.821,5.0,160.7758554,192.1,16.23783873,15.49,0.721150117,18.78967027,3.376719424,19.87115343,17.19,6.917238159,6.49,3.860594259,3.46,50.31557904,47.29,90.93792657,12.19080194,9.313038307,6.664484763,6.819564145,5.166,0,0.210992659,0.0,0.0,3.2222222222222223,3.59,0.0
1.237919121,6.0,1,4.459494461,4.579,0.6104472214421213,1.954191832,4.108468887,12.58005612,36.03554115,39.92816668,43.73196628,2.301,16.67,11.63,26.86,23.02,30.68,47.45,50.12,61.58,4.565,210.3333657,222.1975301,225.8985514,215.1,228.2,232.6,4.433372257,4.59,6.0,7.099581477,5.826,-0.106129057,62.73237552,67.77,45.8551374,49.09,9.063202079,13.2,7.858906308,8.37,5.0,118.8086211,170.5,14.75620664,15.49,0.282328594,17.7652145,2.799214625,18.031583,16.02,6.361003773,6.042,3.75482802,3.502,44.1897365,44.33,98.79203402,12.8075529,10.21203672,4.22303319,4.06725692,4.045,0,0.286167302,0.5,0.0,15.555555555555555,6.715,0.4771212547196624
0.862366427,0.0,0,3.021420733,3.0,0.5358002908248978,0.900811195,3.187946027,8.08929331,27.31075948,31.30408222,31.80837394,1.979,12.57,8.23,17.53,19.56,20.22,34.78,43.74,50.64,5.644,213.8314639,222.29667,228.8141488,213.9,228.1,234.1,2.619145626,3.438,4.0,6.869973883,6.73,0.028038695,59.64202916,65.33,43.46785082,52.41,7.260461861,7.5,9.270692639,8.103,6.0,124.2947102,186.1,18.35413921,18.97,0.914690042,21.30498363,3.531914251,17.35503025,15.23,6.255997971,5.846,3.716494389,3.393,45.11567185,44.87,99.7473588,13.41354816,9.851373609,4.944637011,3.407146518,4.714,1,1.745800835,0.0,0.0,11.22222222222222,4.671,0.4771212547196624
1.236543383,0.0,0,6.329145694,5.104,0.5932860670204573,0.916461705,3.758606727,8.847985642,27.47631854,32.27623616,41.1584376,1.984,16.64,12.43,22.47,24.0,26.77,37.77,45.48,56.23,5.156,213.7271292,222.3761599,225.8883497,215.0,228.0,231.0,3.212879274,2.472,4.0,7.18875814,7.229,0.986892272,63.81596177,67.13,44.41437038,44.88,11.32932234,17.0,8.312006739,8.389,5.0,132.3725183,190.8,15.7820928,15.21,1.065965689,19.66590345,3.364781831,17.27153203,16.42,6.363522178,6.182,3.573774708,3.432,43.18040593,43.83,96.5312068,11.94903072,9.488898932,3.562838627,1.704659047,3.391,1,1.584332913,0.0,0.0,3.1111111111111045,1.538,0.3010299956639812
0.985180409,2.0,0,6.077568735,6.98,0.7173375827238638,1.177900059,3.271837103,10.64308358,33.52159696,40.9410734,40.6085735,1.655,13.91,9.58,20.33,23.54,27.94,40.0,48.9,60.12,4.157,211.7716647,221.9092716,226.0630557,215.9,227.0,233.8,4.585656636,4.985,7.0,6.829307205,6.781,-0.058470383,64.47331443,63.2,44.093159,42.92,9.5875571,15.6,10.7281197,9.218,5.0,126.1000293,184.0,14.93294574,15.59,1.375514054,19.10912632,2.665599738,19.35461819,18.43,6.87130499,6.836,3.771461943,3.602,48.86908359,50.96,95.01487677,13.03577543,9.766976684,5.139308989,4.026932975,5.108,1,0.708274286,0.0,0.0,16.0,3.736,0.3010299956639812
1.003032075,0.0,0,6.220083534,5.519,0.748575616930992,1.264816903,3.763053585,11.57760793,30.98877033,42.54777818,44.06484203,1.851,17.03,11.5,23.64,24.93,27.66,42.46,46.83,60.2,3.732,215.4814318,222.8052547,227.3747727,218.9,228.0,234.0,5.869988372,5.902,7.0,6.437037569,6.973,-0.041035385,69.49162866,71.57,46.64961292,47.37,10.42127827,19.3,12.12917055,9.629,7.0,106.8220446,157.2,15.25417461,15.77,1.129326801,22.04043316,2.868532929,18.12933994,17.05,6.829075359,6.537,3.508634603,3.418,41.46214703,44.22,93.27285197,12.60667676,8.612380835,6.184454435,6.785877512,8.303,0,0.075479211,0.0,0.0,7.111111111111111,3.721,0.0
0.814267509,3.0,0,6.084705976,5.917,0.814647069451856,1.058829067,3.720771098,9.162484811,29.62533835,35.42439148,34.72100634,1.776,17.06,12.41,29.64,21.85,31.05,48.88,42.57,61.47,3.741,211.1739124,222.3768067,225.9950013,213.0,224.4,231.2,4.661043411,6.049,7.0,6.108570104,7.383,2.560231898,71.37953133,79.79,50.08782089,55.31,12.80083561,19.9,8.517768137,9.399,5.0,154.5780107,210.8,17.52304621,16.6,0.620359311,21.20661804,4.000190006,18.9386543,16.83,6.743667176,6.293,3.758366373,3.463,48.1570987,45.49,95.82161563,12.69428296,9.432807828,6.052478093,5.599807509,5.072,0,2.189616595,0.0,0.0,1.894777777777778e-13,1.393,0.0
,1.0,0,5.977372423,5.738,0.623559390005437,1.602241704,3.975523691,13.33158259,41.64041709,48.14481859,49.46054016,1.572,13.59,10.37,22.83,24.71,28.67,45.54,52.35,62.14,6.319,214.2531414,223.581973,227.533375,217.1,228.0,234.0,4.152322023,4.458,7.0,8.050736406,6.388,0.110668389,69.27764877,68.65,49.72689114,49.06,9.781988617,13.0,9.656777885,10.083,5.0,127.9498368,164.8,15.49457039,16.76,0.631658212,19.45629513,2.845989209,17.80319029,15.49,6.428133513,5.963,3.648298779,3.33,42.06196706,39.49,99.31494585,12.66503056,9.467163453,3.957944138,3.369357236,3.078,0,0.776382899,0.0,6.0,15.444444444444445,5.392,0.4771212547196624
1.165858346,3.0,0,6.717489954,5.145,0.4640422054388108,0.919968856,2.424318712,6.90581787,30.18436644,41.0320631,43.76589235,1.218,9.91,6.29,15.22,18.0,25.26,42.7,43.28,56.34,4.454,209.6525267,221.1416368,225.8847334,214.8,228.1,234.4,3.322500587,5.271,5.0,6.773043493,6.352,0.205272373,67.7330446,65.24,49.12358448,50.09,6.176047533,9.0,11.68026456,9.631,6.0,128.6946143,193.0,15.95917461,15.3,1.272366633,20.24131671,3.430826017,19.23737908,16.59,6.707898796,6.343,3.803540063,3.416,49.22330965,45.07,94.86090771,13.55193876,10.01881511,4.546665592,2.972800367,3.035,1,1.192148455,0.0,0.0,13.0,5.347,0.3010299956639812
1.2543401,2.0,0,7.122704695,6.552,0.8457799671118893,1.211379547,3.498467486,7.053212515,30.2916666,44.54111421,46.44381041,2.212,12.37,8.79,19.12,20.19,23.39,43.62,50.22,62.37,5.253,212.7551768,223.9751827,229.0035532,218.3,227.8,234.2,7.805639967,8.74,6.0,6.743692478,6.371,0.795510092,60.15348406,64.67,43.03477295,42.89,8.237609286,16.0,8.802828054,9.572,4.0,147.1474577,178.5,14.15333709,14.97,1.351816839,22.33247839,2.723153235,16.01116298,14.33,5.816497754,5.577,3.676768409,3.411,37.30065303,37.97,97.76575124,13.53508573,9.481884874,4.851195492,5.074249349,9.205,0,-0.345026052,0.0,0.5,7.444444444444445,4.513,0.3010299956639812
0.799501307,3.0,1,5.197951552,5.161,0.6402826296966808,0.915099242,2.889424397,9.932989332,31.53971887,40.35992651,46.991253,1.901,12.84,9.97,22.89,24.45,27.43,41.86,44.11,53.12,5.207,210.1407764,218.7300081,225.9177742,212.8,226.0,234.3,4.714778953,4.278,5.0,6.086249137,6.982,3.134925211,78.36073413,77.5,53.4802221,51.88,15.16257447,21.4,9.429822868,9.173,5.0,119.7614767,177.7,15.32173528,15.99,1.362260084,19.857237,2.683524954,18.85116564,16.17,6.824838117,6.259,3.682443199,3.355,46.67411907,43.13,93.50467712,12.81146458,8.812894481,4.27744897,3.72390039,5.622,0,2.264022482,0.0,0.0,5.333333333333334,5.189,0.3010299956639812
,2.0,0,4.331379185,3.401,0.5638369186645449,0.567239064,2.265058316,7.999582267,24.3229919,29.38856771,35.18956918,1.758,13.19,9.98,19.5,21.7,22.34,33.82,37.23,42.76,4.522,212.5959081,222.6505548,227.4287468,213.8,228.1,233.8,2.962757267,3.94,6.0,6.863589841,6.099,-0.102946678,55.26102462,57.84,40.80387012,41.81,5.568937699,10.4,9.026533525,9.101,4.0,141.7673798,186.0,18.89724515,17.5,0.326771003,19.99172942,3.302778423,16.3825427,15.07,6.102445265,5.964,3.510247802,3.286,40.85530835,42.13,99.90198895,13.66653943,10.06254568,4.353961685,4.147445369,5.522,1,2.372517434,0.0,1.0,1.9883333333333334e-13,1.396,0.4771212547196624
0.912126548,0.0,0,3.95529623,2.956,0.6133131614554597,0.776058071,2.118650178,7.265710741,30.35277037,37.53919633,37.77483416,1.695,11.05,8.38,16.32,21.17,23.3,37.52,41.34,53.14,3.941,214.847221,223.7257559,229.9387525,215.8,228.0,234.0,4.116739293,5.269,7.0,7.50494004,6.158,-0.121186151,60.01844913,67.28,47.70235231,51.44,4.294186613,9.7,8.13736012,8.98,4.0,138.5115718,162.2,16.2845975,17.0,0.242879472,18.31778496,3.284613599,17.49211576,15.06,6.190137688,5.795,3.722359055,3.372,43.2692027,40.89,99.7419444,13.58132474,9.651367613,5.319521975,3.077898383,4.905,0,0.179358572,0.0,0.0,1.111111111111303,2.902,0.3010299956639812
0.754984073,0.0,0,4.184952182,3.954,0.5829719291048059,1.475753573,4.563478371,9.250540389,23.88082657,27.8798989,32.19276365,1.779,15.85,10.65,24.83,17.89,20.59,34.2,41.53,50.29,3.937,210.8828164,219.7034834,224.4661294,209.8,221.0,229.5,2.701747385,2.017,5.0,6.558578227,5.89,-0.12110004,58.66503243,61.41,40.01801317,44.11,9.188540725,11.5,9.523564573,9.593,5.0,112.819923,197.9,15.96073608,17.04,1.119625239,20.78105581,3.119865223,17.41312635,16.43,6.31942315,6.274,3.648976636,3.45,45.1110586,48.63,97.58469532,14.83233502,10.84512136,4.295493142,2.97687239,4.627,1,1.831288376,0.0,0.0,1.9816666666666666e-13,0.537,0.4771212547196624
0.610131086,0.0,0,3.021382989,3.353,0.5381965783494542,1.030915351,2.866634147,7.362003922,24.07953681,34.4232613,35.60065336,1.247,16.65,12.24,26.35,22.53,27.25,38.43,38.38,47.63,4.157,214.5352384,222.6724955,229.0089838,211.6,223.9,230.8,3.727453107,3.346,5.0,6.958952166,6.649,0.686012049,58.20905065,63.92,42.1367079,46.52,8.595437395,11.3,7.674489511,8.84,4.0,105.0454123,191.7,14.8369095,16.01,0.473334004,19.7859418,3.055956067,17.93582162,16.66,6.749508723,6.466,3.603535302,3.386,41.96383422,43.23,95.92649484,12.6210376,8.978707654,4.556283411,2.427031416,4.763,1,2.821806721,0.0,0.0,8.55555555555555,4.195,0.3010299956639812
1.237703109,4.0,0,3.576412093,3.452,0.5576274884268266,0.904866078,3.109709965,10.04835299,24.66505241,32.09391007,35.71231798,1.677,15.0,9.86,22.72,22.16,27.43,40.51,45.28,56.08,2.89,212.8675785,220.9294945,226.0170039,214.8,227.9,231.2,3.362174709,3.487,5.0,6.547058253,6.515,0.346490837,59.12815595,67.82,41.0517757,46.81,11.13562468,17.1,7.111143926,7.546,4.0,116.3371617,163.3,16.837489390000002,15.98,-0.021809264,19.96882511,3.081620293,17.46581618,15.22,6.41058612,6.074,3.634110317,3.3,43.65538618,40.74,99.26102945,13.39066023,9.947663136,5.28706482,4.399727577,3.643,0,1.10797204,0.0,0.0,13.88888888888889,6.547,0.4771212547196624
